Date,Open,High,Low,Close,Volume,AdjClose
11/27/1990,23737,23737,23533,23624,0,23624
11/28/1990,23610,23767,23046,23054,0,23054
11/29/1990,23031,23031,22266,22713,0,22713
11/30/1990,22684,22684,21934,22455,0,22455
12/3/1990,22457,23034,22457,22726,0,22726
12/4/1990,22679,22679,21862,21863,0,21863
12/5/1990,21902,22251,21627,22194,0,22194
12/6/1990,22239,22609,22239,22553,0,22553
12/7/1990,22592,23538,22592,23522,0,23522
12/10/1990,23565,23862,23351,23785,0,23785
12/11/1990,23760,24006,23434,23957,0,23957
12/12/1990,23956,24326,23893,23999,0,23999
12/13/1990,24036,24643,24036,24643,0,24643
12/14/1990,24637,24637,24174,24350,0,24350
12/17/1990,24327,24327,24017,24088,0,24088
12/18/1990,24094,24424,24094,24424,0,24424
12/19/1990,24473,25064,24473,24877,0,24877
12/20/1990,24853,24853,24516,24525,0,24525
12/21/1990,24495,24495,23964,24120,0,24120
12/25/1990,24090,24090,23768,23768,0,23768
12/26/1990,23785,23976,23695,23888,0,23888
12/27/1990,23938,24264,23866,23941,0,23941
12/28/1990,23954,24055,23771,23849,0,23849
1/4/1991,23827,24110,23796,24069,0,24069
1/7/1991,24037,24037,23736,23737,0,23737
1/8/1991,23708,23708,22859,22898,0,22898
1/9/1991,22847,23099,22662,22969,0,22969
1/10/1991,22925,23185,22712,23047,0,23047
1/11/1991,23078,23241,22856,23241,0,23241
1/14/1991,23198,23239,22911,23213,0,23213
1/16/1991,23140,23140,22382,22443,0,22443
1/17/1991,22403,23447,22100,23447,0,23447
1/18/1991,23479,24050,23323,23808,0,23808
1/21/1991,23755,23755,23352,23352,0,23352
1/22/1991,23372,23497,23202,23254,0,23254
1/23/1991,23173,23173,22952,23050,0,23050
1/24/1991,23114,23395,23114,23269,0,23269
1/25/1991,23343,23608,23343,23573,0,23573
1/28/1991,23575,23575,23463,23569,0,23569
1/29/1991,23563,23609,23422,23460,0,23460
1/30/1991,23444,23555,23405,23410,0,23410
1/31/1991,23477,23655,23222,23293,0,23293
2/1/1991,23271,23271,22860,23157,0,23157
2/4/1991,23179,23294,23135,23287,0,23287
2/5/1991,23367,23822,23367,23822,0,23822
2/6/1991,23877,24311,23877,23952,0,23952
2/7/1991,24001,24162,23926,24104,0,24104
2/8/1991,24114,24384,24092,24296,0,24296
2/12/1991,24333,25074,24333,24935,0,24935
2/13/1991,24933,25226,24881,25139,0,25139
2/14/1991,25185,25406,25185,25356,0,25356
2/15/1991,25322,25345,25010,25344,0,25344
2/18/1991,25378,26230,25378,26230,0,26230
2/19/1991,26244,26482,26052,26167,0,26167
2/20/1991,26153,26340,25836,26199,0,26199
2/21/1991,26137,26217,25954,26024,0,26024
2/22/1991,26059,26265,25903,25903,0,25903
2/25/1991,25908,26467,25852,26463,0,26463
2/26/1991,26500,26710,26255,26283,0,26283
2/27/1991,26229,26229,25987,26094,0,26094
2/28/1991,26177,26624,26177,26409,0,26409
3/1/1991,26389,26389,25857,25882,0,25882
3/4/1991,25852,26029,25813,25976,0,25976
3/5/1991,25981,26149,25897,25913,0,25913
3/6/1991,25982,26390,25982,26383,0,26383
3/7/1991,26365,26478,26244,26398,0,26398
3/8/1991,26432,26608,26379,26608,0,26608
3/11/1991,26630,26754,26610,26669,0,26669
3/12/1991,26644,26745,26606,26727,0,26727
3/13/1991,26692,26692,26389,26418,0,26418
3/14/1991,26478,26591,26366,26542,0,26542
3/15/1991,26561,27003,26522,26843,0,26843
3/18/1991,26916,27270,26916,27147,0,27147
3/19/1991,27066,27193,26927,27007,0,27007
3/20/1991,26903,26903,26449,26449,0,26449
3/22/1991,26514,26783,26514,26613,0,26613
3/25/1991,26603,26803,26603,26646,0,26646
3/26/1991,26674,26708,26323,26339,0,26339
3/27/1991,26432,26609,26105,26105,0,26105
3/28/1991,26027,26316,25786,26207,0,26207
3/29/1991,26212,26340,26085,26292,0,26292
4/1/1991,26238,26238,25914,26007,0,26007
4/2/1991,25956,26275,25914,26252,0,26252
4/3/1991,26323,26803,26323,26780,0,26780
4/4/1991,26753,26793,26608,26690,0,26690
4/5/1991,26708,26787,26598,26767,0,26767
4/8/1991,26765,26825,26591,26608,0,26608
4/9/1991,26560,26587,26317,26317,0,26317
4/10/1991,26271,26370,26191,26269,0,26269
4/11/1991,26308,26444,26211,26425,0,26425
4/12/1991,26429,26607,26393,26583,0,26583
4/15/1991,26620,26896,26620,26696,0,26696
4/16/1991,26746,26894,26615,26813,0,26813
4/17/1991,26859,27092,26859,26980,0,26980
4/18/1991,26995,27043,26700,26799,0,26799
4/19/1991,26753,26753,26517,26542,0,26542
4/22/1991,26492,26492,26237,26237,0,26237
4/23/1991,26189,26569,26078,26492,0,26492
4/24/1991,26516,26586,26329,26330,0,26330
4/25/1991,26316,26342,26038,26039,0,26039
4/26/1991,26100,26256,25994,26124,0,26124
4/30/1991,26147,26259,26094,26111,0,26111
5/1/1991,26194,26530,26194,26489,0,26489
5/2/1991,26518,26649,26414,26478,0,26478
5/7/1991,26500,26524,26326,26342,0,26342
5/8/1991,26313,26368,26178,26310,0,26310
5/9/1991,26301,26470,26290,26439,0,26439
5/10/1991,26440,26449,26213,26274,0,26274
5/13/1991,26215,26338,26092,26093,0,26093
5/14/1991,26084,26283,26030,26030,0,26030
5/15/1991,26002,26002,25742,25822,0,25822
5/16/1991,25762,25771,25497,25520,0,25520
5/17/1991,25583,25789,25583,25702,0,25702
5/20/1991,25731,25739,25331,25523,0,25523
5/21/1991,25461,25556,25228,25481,0,25481
5/22/1991,25515,25769,25399,25399,0,25399
5/23/1991,25466,25721,25351,25644,0,25644
5/24/1991,25678,25741,25451,25529,0,25529
5/27/1991,25544,25638,25353,25426,0,25426
5/28/1991,25406,25517,25341,25391,0,25391
5/29/1991,25457,25650,25457,25495,0,25495
5/30/1991,25556,25720,25556,25647,0,25647
5/31/1991,25717,25901,25717,25790,0,25790
6/3/1991,25841,26017,25745,25913,0,25913
6/4/1991,25818,25818,25540,25557,0,25557
6/5/1991,25545,25625,25271,25290,0,25290
6/6/1991,25299,25299,24912,24984,0,24984
6/7/1991,25031,25213,25027,25035,0,25035
6/10/1991,25001,25001,24598,24598,0,24598
6/11/1991,24572,24721,24460,24663,0,24663
6/12/1991,24719,24876,24483,24483,0,24483
6/13/1991,24455,24808,24334,24808,0,24808
6/14/1991,24825,25136,24825,25094,0,25094
6/17/1991,25090,25100,24892,24943,0,24943
6/18/1991,24885,24885,24649,24685,0,24685
6/19/1991,24657,24657,23895,23997,0,23997
6/20/1991,23990,24218,23885,24082,0,24082
6/21/1991,24095,24428,24048,24275,0,24275
6/24/1991,24263,24263,23763,23765,0,23765
6/25/1991,23695,23907,23436,23907,0,23907
6/26/1991,23932,24123,23744,23766,0,23766
6/27/1991,23700,23835,23391,23543,0,23543
6/28/1991,23575,23716,23215,23291,0,23291
7/1/1991,23377,24180,23377,24109,0,24109
7/2/1991,24137,24322,23996,23996,0,23996
7/3/1991,23924,23924,23344,23373,0,23373
7/4/1991,23292,23315,22902,23136,0,23136
7/5/1991,23191,23364,22898,22898,0,22898
7/8/1991,22885,22970,22175,22176,0,22176
7/9/1991,22214,22668,21731,22609,0,22609
7/10/1991,22651,23179,22520,23121,0,23121
7/11/1991,23090,23090,22878,22938,0,22938
7/12/1991,22964,23153,22964,23138,0,23138
7/15/1991,23194,23523,23194,23459,0,23459
7/16/1991,23483,23598,23374,23375,0,23375
7/17/1991,23308,23308,23047,23061,0,23061
7/18/1991,23045,23045,22660,22909,0,22909
7/19/1991,22923,23064,22841,22866,0,22866
7/22/1991,22874,23006,22705,22705,0,22705
7/23/1991,22689,22842,22541,22759,0,22759
7/24/1991,22779,23297,22779,23297,0,23297
7/25/1991,23305,23441,23212,23333,0,23333
7/26/1991,23288,23675,23101,23519,0,23519
7/29/1991,23546,23665,23418,23444,0,23444
7/30/1991,23467,23956,23467,23873,0,23873
7/31/1991,23905,24157,23905,24121,0,24121
8/1/1991,24074,24074,23856,24073,0,24073
8/2/1991,23971,24048,23822,24028,0,24028
8/5/1991,24041,24084,23830,23833,0,23833
8/6/1991,23789,23789,23463,23465,0,23465
8/7/1991,23560,23704,23431,23691,0,23691
8/8/1991,23717,23839,23475,23482,0,23482
8/9/1991,23482,23539,23373,23435,0,23435
8/12/1991,23415,23415,22986,22986,0,22986
8/13/1991,22928,23114,22844,22872,0,22872
8/14/1991,22904,23393,22904,23393,0,23393
8/15/1991,23331,23365,23019,23019,0,23019
8/16/1991,23021,23139,22798,22814,0,22814
8/19/1991,22779,22779,21455,21457,0,21457
8/20/1991,21486,21872,21309,21687,0,21687
8/21/1991,21746,22441,21746,22052,0,22052
8/22/1991,22111,22683,22111,22516,0,22516
8/23/1991,22482,22482,22025,22065,0,22065
8/26/1991,22064,22065,21534,21592,0,21592
8/27/1991,21553,21872,21459,21641,0,21641
8/28/1991,21665,21802,21572,21622,0,21622
8/29/1991,21708,22057,21708,22002,0,22002
8/30/1991,22059,22350,22059,22336,0,22336
9/2/1991,22329,22594,22175,22469,0,22469
9/3/1991,22517,22597,22419,22470,0,22470
9/4/1991,22452,22462,22312,22403,0,22403
9/5/1991,22391,22621,22370,22500,0,22500
9/6/1991,22493,22999,22489,22693,0,22693
9/9/1991,22727,22954,22574,22574,0,22574
9/10/1991,22595,22612,22356,22412,0,22412
9/11/1991,22355,22574,22270,22505,0,22505
9/12/1991,22516,22723,22505,22530,0,22530
9/13/1991,22558,23134,22558,23134,0,23134
9/17/1991,23182,23560,23182,23444,0,23444
9/18/1991,23440,23499,23259,23318,0,23318
9/19/1991,23327,23582,23220,23332,0,23332
9/20/1991,23382,23555,23179,23193,0,23193
9/24/1991,23191,23462,23183,23334,0,23334
9/25/1991,23404,23624,23404,23577,0,23577
9/26/1991,23617,23974,23537,23968,0,23968
9/27/1991,23982,24158,23927,23969,0,23969
9/30/1991,23959,24046,23862,23916,0,23916
10/1/1991,23910,24442,23862,24377,0,24377
10/2/1991,24405,24477,24323,24375,0,24375
10/3/1991,24372,24746,24262,24711,0,24711
10/4/1991,24700,24703,24440,24597,0,24597
10/7/1991,24560,24560,24312,24331,0,24331
10/8/1991,24271,24387,24156,24156,0,24156
10/9/1991,24140,24485,24115,24485,0,24485
10/11/1991,24466,24467,24139,24158,0,24158
10/14/1991,24126,24235,23861,23861,0,23861
10/15/1991,23916,24308,23916,24308,0,24308
10/16/1991,24318,24424,24221,24335,0,24335
10/17/1991,24345,24643,24345,24440,0,24440
10/18/1991,24486,24898,24486,24895,0,24895
10/21/1991,24946,25101,24918,25017,0,25017
10/22/1991,24943,24994,24755,24955,0,24955
10/23/1991,24891,24891,24716,24800,0,24800
10/24/1991,24838,25088,24838,24949,0,24949
10/25/1991,24912,24974,24820,24906,0,24906
10/28/1991,24912,25024,24864,24902,0,24902
10/29/1991,25000,25255,25000,25141,0,25141
10/30/1991,25157,25255,24981,24981,0,24981
10/31/1991,24985,25223,24957,25222,0,25222
11/1/1991,25167,25167,24948,25044,0,25044
11/5/1991,25060,25101,24887,24951,0,24951
11/6/1991,24911,24911,24722,24750,0,24750
11/7/1991,24731,24845,24447,24447,0,24447
11/8/1991,24544,24678,24389,24486,0,24486
11/11/1991,24438,24438,24233,24233,0,24233
11/12/1991,24259,24689,24259,24668,0,24668
11/13/1991,24726,24814,24416,24416,0,24416
11/14/1991,24413,24550,24089,24177,0,24177
11/15/1991,24198,24245,23993,24099,0,24099
11/18/1991,24011,24011,23310,23400,0,23400
11/19/1991,23477,23673,23326,23327,0,23327
11/20/1991,23272,23335,23018,23200,0,23200
11/21/1991,23244,23379,22998,23178,0,23178
11/22/1991,23194,23210,22925,23117,0,23117
11/25/1991,23078,23078,22763,22869,0,22869
11/26/1991,22895,23163,22895,23112,0,23112
11/27/1991,23208,23308,22973,22973,0,22973
11/28/1991,22939,22939,22635,22780,0,22780
11/29/1991,22792,22965,22538,22687,0,22687
12/2/1991,22646,22646,21992,21992,0,21992
12/3/1991,22037,22365,21923,22167,0,22167
12/4/1991,22182,22737,22182,22669,0,22669
12/5/1991,22650,22650,22403,22459,0,22459
12/6/1991,22473,22495,22336,22445,0,22445
12/9/1991,22435,22435,22251,22353,0,22353
12/10/1991,22345,22350,21833,21953,0,21953
12/11/1991,21901,21901,21124,21503,0,21503
12/12/1991,21552,22035,21552,21713,0,21713
12/13/1991,21716,22759,21716,22755,0,22755
12/16/1991,22767,22894,22547,22837,0,22837
12/17/1991,22827,22996,22736,22736,0,22736
12/18/1991,22670,22670,22402,22630,0,22630
12/19/1991,22552,22552,21974,21991,0,21991
12/20/1991,22009,22201,21768,21777,0,21777
12/24/1991,21820,22244,21452,21665,0,21665
12/25/1991,21706,22464,21706,22461,0,22461
12/26/1991,22498,22813,22356,22555,0,22555
12/27/1991,22626,22810,22389,22437,0,22437
12/30/1991,22508,23022,22508,22984,0,22984
1/6/1992,23031,23802,23031,23801,0,23801
1/7/1992,23781,23902,23514,23566,0,23566
1/8/1992,23540,23540,22705,22715,0,22715
1/9/1992,22737,23115,22544,23114,0,23114
1/10/1992,23018,23018,22203,22382,0,22382
1/13/1992,22300,22300,21597,21697,0,21697
1/14/1992,21668,22020,21663,21775,0,21775
1/16/1992,21875,22135,21501,21612,0,21612
1/17/1992,21544,21660,21146,21321,0,21321
1/20/1992,21349,21381,20685,20914,0,20914
1/21/1992,20967,21241,20638,20858,0,20858
1/22/1992,20851,21534,20703,21534,0,21534
1/23/1992,21589,21794,21441,21581,0,21581
1/24/1992,21528,21528,21009,21072,0,21072
1/27/1992,21061,21079,20860,21007,0,21007
1/28/1992,21028,21421,21028,21391,0,21391
1/29/1992,21450,21581,21218,21362,0,21362
1/30/1992,21372,21779,21334,21558,0,21558
1/31/1992,21620,22343,21620,22023,0,22023
2/3/1992,22076,22341,21974,22140,0,22140
2/4/1992,22099,22117,21836,22000,0,22000
2/5/1992,21970,22136,21845,21936,0,21936
2/6/1992,21975,22285,21975,22105,0,22105
2/7/1992,22169,22373,22103,22107,0,22107
2/10/1992,22054,22054,21820,21820,0,21820
2/12/1992,21781,21781,21476,21542,0,21542
2/13/1992,21497,21597,21349,21391,0,21391
2/14/1992,21393,21406,20884,20884,0,20884
2/17/1992,20851,21326,20574,21325,0,21325
2/18/1992,21264,21294,20807,20872,0,20872
2/19/1992,20794,20794,20486,20618,0,20618
2/20/1992,20632,20837,20621,20772,0,20772
2/21/1992,20850,21292,20850,21292,0,21292
2/24/1992,21287,21287,20890,20973,0,20973
2/25/1992,20922,21094,20744,21026,0,21026
2/26/1992,21016,21377,20940,21365,0,21365
2/27/1992,21398,21548,21303,21334,0,21334
2/28/1992,21354,21375,21241,21339,0,21339
3/2/1992,21348,21551,21343,21488,0,21488
3/3/1992,21503,21530,21052,21052,0,21052
3/4/1992,21015,21112,20863,21105,0,21105
3/5/1992,21096,21112,20864,20864,0,20864
3/6/1992,20848,21114,20841,20993,0,20993
3/9/1992,20990,20990,20696,20798,0,20798
3/10/1992,20770,20855,20627,20855,0,20855
3/11/1992,20811,20811,20568,20592,0,20592
3/12/1992,20535,20714,20332,20562,0,20562
3/13/1992,20555,20591,20168,20456,0,20456
3/16/1992,20443,20443,19790,19837,0,19837
3/17/1992,19830,19991,19688,19918,0,19918
3/18/1992,19878,19878,19491,19764,0,19764
3/19/1992,19789,20214,19733,20185,0,20185
3/23/1992,20235,20435,20160,20240,0,20240
3/24/1992,20200,20200,19866,19892,0,19892
3/25/1992,19884,20230,19814,20227,0,20227
3/26/1992,20257,20351,19885,19885,0,19885
3/27/1992,19886,19943,19587,19637,0,19637
3/30/1992,19615,19807,19446,19669,0,19669
3/31/1992,19742,19915,19343,19346,0,19346
4/1/1992,19325,19325,18563,18582,0,18582
4/2/1992,18595,18804,18024,18286,0,18286
4/3/1992,18345,18560,17847,18560,0,18560
4/6/1992,18597,18671,18377,18436,0,18436
4/7/1992,18438,18450,17775,17792,0,17792
4/8/1992,17743,17743,16892,17176,0,17176
4/9/1992,17137,17586,16598,16598,0,16598
4/10/1992,16622,17851,16622,17851,0,17851
4/13/1992,17880,17938,17153,17237,0,17237
4/14/1992,17238,17608,16880,17440,0,17440
4/15/1992,17492,18041,17492,17948,0,17948
4/16/1992,18000,18193,17769,17960,0,17960
4/17/1992,17917,17917,17490,17581,0,17581
4/20/1992,17548,17548,16936,17071,0,17071
4/21/1992,17014,17125,16683,16787,0,16787
4/22/1992,16824,16931,16572,16839,0,16839
4/23/1992,16864,17431,16833,17402,0,17402
4/24/1992,17441,17563,17121,17542,0,17542
4/27/1992,17525,17616,17301,17451,0,17451
4/28/1992,17474,17607,17379,17527,0,17527
4/30/1992,17559,17582,17364,17391,0,17391
5/1/1992,17375,17454,17273,17303,0,17303
5/6/1992,17326,17930,17326,17879,0,17879
5/7/1992,17875,18411,17654,18411,0,18411
5/8/1992,18378,18500,18172,18376,0,18376
5/11/1992,18408,18667,18408,18608,0,18608
5/12/1992,18635,18717,18469,18509,0,18509
5/13/1992,18514,18804,18426,18769,0,18769
5/14/1992,18805,19004,18804,18805,0,18805
5/15/1992,18763,18763,18034,18074,0,18074
5/18/1992,18128,18458,18128,18443,0,18443
5/19/1992,18480,18776,18480,18754,0,18754
5/20/1992,18774,18928,18636,18675,0,18675
5/21/1992,18639,18761,18553,18691,0,18691
5/22/1992,18622,18622,18191,18221,0,18221
5/25/1992,18222,18555,18222,18555,0,18555
5/26/1992,18520,18520,18204,18205,0,18205
5/27/1992,18167,18167,17648,17823,0,17823
5/28/1992,17817,17944,17686,17931,0,17931
5/29/1992,17968,18364,17968,18348,0,18348
6/1/1992,18328,18503,18003,18004,0,18004
6/2/1992,18057,18308,17953,18126,0,18126
6/3/1992,18142,18317,18118,18189,0,18189
6/4/1992,18182,18182,17893,17964,0,17964
6/5/1992,17900,17900,17724,17790,0,17790
6/8/1992,17796,17796,17390,17655,0,17655
6/9/1992,17642,17862,17550,17845,0,17845
6/10/1992,17827,17972,17576,17743,0,17743
6/11/1992,17713,17886,17649,17709,0,17709
6/12/1992,17722,17785,17331,17384,0,17384
6/15/1992,17339,17339,16926,16953,0,16953
6/16/1992,16987,17133,16865,16954,0,16954
6/17/1992,16923,16923,16445,16446,0,16446
6/18/1992,16393,16404,16031,16046,0,16046
6/19/1992,16089,16545,16089,16520,0,16520
6/22/1992,16570,16650,15886,15921,0,15921
6/23/1992,15917,16215,15861,16107,0,16107
6/24/1992,16148,16313,15816,15854,0,15854
6/25/1992,15868,16218,15733,16144,0,16144
6/26/1992,16192,16227,15760,15813,0,15813
6/29/1992,15835,15882,15642,15741,0,15741
6/30/1992,15785,16061,15785,15952,0,15952
7/1/1992,15961,16326,15732,16325,0,16325
7/2/1992,16328,16803,16240,16758,0,16758
7/3/1992,16739,16956,16618,16718,0,16718
7/6/1992,16716,16852,16625,16657,0,16657
7/7/1992,16678,16710,16421,16460,0,16460
7/8/1992,16435,16600,16272,16600,0,16600
7/9/1992,16602,16927,16572,16849,0,16849
7/10/1992,16878,17024,16716,16784,0,16784
7/13/1992,16796,17202,16742,17202,0,17202
7/14/1992,17166,17259,16962,17065,0,17065
7/15/1992,17092,17274,17092,17117,0,17117
7/16/1992,17098,17098,16918,16988,0,16988
7/17/1992,16969,16969,16548,16548,0,16548
7/20/1992,16490,16490,15854,15884,0,15884
7/21/1992,15863,16055,15771,16002,0,16002
7/22/1992,16034,16060,15432,15542,0,15542
7/23/1992,15504,16084,15333,16040,0,16040
7/24/1992,16015,16015,15491,15498,0,15498
7/27/1992,15533,15974,15288,15373,0,15373
7/28/1992,15345,15511,15201,15427,0,15427
7/29/1992,15477,15606,15025,15096,0,15096
7/30/1992,15152,15586,15152,15556,0,15556
7/31/1992,15557,15967,15469,15910,0,15910
8/3/1992,15903,15954,15665,15709,0,15709
8/4/1992,15669,15957,15601,15693,0,15693
8/5/1992,15718,16074,15718,15984,0,15984
8/6/1992,15997,16139,15809,15926,0,15926
8/7/1992,15882,15882,15451,15518,0,15518
8/10/1992,15471,15471,14930,15066,0,15066
8/11/1992,15099,15173,14778,14823,0,14823
8/12/1992,14793,14906,14659,14774,0,14774
8/13/1992,14802,15018,14717,14768,0,14768
8/14/1992,14746,14929,14657,14820,0,14820
8/17/1992,14855,15123,14855,14930,0,14930
8/18/1992,14910,14910,14309,14309,0,14309
8/19/1992,14338,14807,14194,14651,0,14651
8/20/1992,14678,15546,14678,15268,0,15268
8/21/1992,15295,16217,15295,16217,0,16217
8/24/1992,16253,17183,16166,16628,0,16628
8/25/1992,16610,16824,16322,16381,0,16381
8/26/1992,16364,16663,16332,16542,0,16542
8/27/1992,16617,17596,16617,17555,0,17555
8/28/1992,17521,18169,17242,17971,0,17971
8/31/1992,17935,18120,17711,18061,0,18061
9/1/1992,18058,18059,17700,17740,0,17740
9/2/1992,17674,17688,17478,17588,0,17588
9/3/1992,17620,18462,17396,18386,0,18386
9/4/1992,18451,18834,18426,18555,0,18555
9/7/1992,18577,18917,18440,18440,0,18440
9/8/1992,18416,18756,18279,18282,0,18282
9/9/1992,18260,18898,18208,18876,0,18876
9/10/1992,18894,19284,18894,18908,0,18908
9/11/1992,18903,18903,18096,18108,0,18108
9/14/1992,18149,18553,18149,18471,0,18471
9/16/1992,18422,18422,17854,17945,0,17945
9/17/1992,17922,18205,17805,18117,0,18117
9/18/1992,18090,18274,17758,18167,0,18167
9/21/1992,18216,18414,18050,18066,0,18066
9/22/1992,18061,18451,17994,18283,0,18283
9/24/1992,18326,18702,18326,18610,0,18610
9/25/1992,18596,18611,18394,18395,0,18395
9/28/1992,18384,18397,17973,17973,0,17973
9/29/1992,18049,18066,17565,17748,0,17748
9/30/1992,17760,17910,17399,17399,0,17399
10/1/1992,17422,17555,17104,17370,0,17370
10/2/1992,17403,17574,17324,17324,0,17324
10/5/1992,17265,17265,16962,17102,0,17102
10/6/1992,17071,17319,16902,17268,0,17268
10/7/1992,17288,17531,17112,17112,0,17112
10/8/1992,17106,17336,17050,17336,0,17336
10/9/1992,17275,17275,16974,17060,0,17060
10/12/1992,17094,17307,17087,17302,0,17302
10/13/1992,17341,17578,17341,17491,0,17491
10/14/1992,17572,17714,17344,17344,0,17344
10/15/1992,17351,17628,17310,17628,0,17628
10/16/1992,17601,17617,17301,17370,0,17370
10/19/1992,17332,17332,16834,16904,0,16904
10/20/1992,16933,17050,16821,16988,0,16988
10/21/1992,17011,17142,16864,17142,0,17142
10/22/1992,17092,17179,17013,17013,0,17013
10/23/1992,17025,17118,16944,17118,0,17118
10/26/1992,17125,17154,17011,17011,0,17011
10/27/1992,17023,17216,16998,17185,0,17185
10/28/1992,17211,17306,17068,17068,0,17068
10/29/1992,17069,17069,16927,16938,0,16938
10/30/1992,16926,16926,16675,16767,0,16767
11/2/1992,16733,16853,16617,16853,0,16853
11/4/1992,16827,17065,16772,17065,0,17065
11/5/1992,16986,17122,16903,17032,0,17032
11/6/1992,17006,17023,16818,16870,0,16870
11/9/1992,16825,16825,16416,16417,0,16417
11/10/1992,16423,16518,16347,16437,0,16437
11/11/1992,16441,16482,16280,16318,0,16318
11/12/1992,16307,16449,16089,16377,0,16377
11/13/1992,16363,16457,16175,16331,0,16331
11/16/1992,16315,16315,16123,16163,0,16163
11/17/1992,16096,16101,15942,15993,0,15993
11/18/1992,16011,16851,16011,16779,0,16779
11/19/1992,16843,17008,16802,16871,0,16871
11/20/1992,16811,17188,16680,17034,0,17034
11/24/1992,17095,17247,17080,17096,0,17096
11/25/1992,17130,17303,17026,17302,0,17302
11/26/1992,17310,17602,17227,17479,0,17479
11/27/1992,17449,17539,17369,17471,0,17471
11/30/1992,17505,17684,17458,17684,0,17684
12/1/1992,17675,17704,17308,17313,0,17313
12/2/1992,17351,17409,17255,17394,0,17394
12/3/1992,17392,17508,17205,17260,0,17260
12/4/1992,17255,17301,17187,17296,0,17296
12/7/1992,17305,17326,17175,17207,0,17207
12/8/1992,17207,17333,17136,17282,0,17282
12/9/1992,17326,17498,17326,17406,0,17406
12/10/1992,17467,17705,17467,17501,0,17501
12/11/1992,17539,17635,17425,17441,0,17441
12/14/1992,17422,17422,17255,17290,0,17290
12/15/1992,17274,17555,17221,17481,0,17481
12/16/1992,17489,17601,17266,17269,0,17269
12/17/1992,17243,17544,17210,17438,0,17438
12/18/1992,17508,17712,17508,17681,0,17681
12/21/1992,17718,17788,17598,17645,0,17645
12/22/1992,17621,17691,17564,17691,0,17691
12/24/1992,17691,17735,17588,17649,0,17649
12/25/1992,17633,17670,17528,17557,0,17557
12/28/1992,17539,17539,17163,17189,0,17189
12/29/1992,17187,17312,17146,17286,0,17286
12/30/1992,17254,17254,16892,16925,0,16925
1/4/1993,16980,17034,16875,16994,0,16994
1/5/1993,16980,17013,16688,16843,0,16843
1/6/1993,16844,16862,16650,16783,0,16783
1/7/1993,16807,17058,16724,16781,0,16781
1/8/1993,16728,16806,16634,16635,0,16635
1/11/1993,16645,16698,16532,16590,0,16590
1/12/1993,16586,16734,16586,16681,0,16681
1/13/1993,16689,16689,16440,16518,0,16518
1/14/1993,16508,16569,16438,16516,0,16516
1/18/1993,16526,16625,16502,16617,0,16617
1/19/1993,16659,16799,16645,16799,0,16799
1/20/1993,16821,16842,16507,16510,0,16510
1/21/1993,16508,16586,16374,16539,0,16539
1/22/1993,16540,16541,16336,16337,0,16337
1/25/1993,16355,16375,16267,16287,0,16287
1/26/1993,16291,16535,16216,16493,0,16493
1/27/1993,16512,16646,16398,16510,0,16510
1/28/1993,16525,17087,16472,17063,0,17063
1/29/1993,17076,17178,16950,17024,0,17024
2/1/1993,17038,17134,16958,17134,0,17134
2/2/1993,17147,17242,17146,17186,0,17186
2/3/1993,17227,17419,17214,17222,0,17222
2/4/1993,17273,17391,17172,17191,0,17191
2/5/1993,17224,17414,17224,17333,0,17333
2/8/1993,17357,17393,17248,17282,0,17282
2/9/1993,17262,17262,16977,17022,0,17022
2/10/1993,16992,17092,16898,17090,0,17090
2/12/1993,17119,17120,16852,16852,0,16852
2/15/1993,16884,17118,16829,17118,0,17118
2/16/1993,17101,17172,16916,16916,0,16916
2/17/1993,16868,17015,16761,17010,0,17010
2/18/1993,17001,17157,16975,16982,0,16982
2/19/1993,17003,17024,16888,17010,0,17010
2/22/1993,17007,17059,16821,16821,0,16821
2/23/1993,16813,16925,16794,16863,0,16863
2/24/1993,16850,16930,16751,16799,0,16799
2/25/1993,16855,16926,16779,16907,0,16907
2/26/1993,16921,16986,16885,16953,0,16953
3/1/1993,16956,16971,16821,16880,0,16880
3/2/1993,16848,16923,16797,16864,0,16864
3/3/1993,16882,16949,16812,16854,0,16854
3/4/1993,16821,16841,16721,16760,0,16760
3/5/1993,16779,16885,16746,16818,0,16818
3/8/1993,16856,17727,16856,17686,0,17686
3/9/1993,17725,18047,17725,17848,0,17848
3/10/1993,17868,18036,17824,17859,0,17859
3/11/1993,17903,18105,17735,17905,0,17905
3/12/1993,17905,18044,17824,18038,0,18038
3/15/1993,18029,18169,17957,18086,0,18086
3/16/1993,18104,18117,17945,17968,0,17968
3/17/1993,17995,18243,17953,18173,0,18173
3/18/1993,18234,18781,18234,18728,0,18728
3/19/1993,18739,18836,18503,18537,0,18537
3/22/1993,18560,18784,18560,18784,0,18784
3/23/1993,18735,18735,18490,18492,0,18492
3/24/1993,18469,18644,18423,18451,0,18451
3/25/1993,18472,18876,18472,18765,0,18765
3/26/1993,18785,18898,18677,18789,0,18789
3/29/1993,18830,19126,18830,19048,0,19048
3/30/1993,19054,19089,18853,18963,0,18963
3/31/1993,18942,19060,18551,18591,0,18591
4/1/1993,18596,19136,18527,19099,0,19099
4/2/1993,19136,19751,19136,19447,0,19447
4/5/1993,19458,19821,19358,19759,0,19759
4/6/1993,19749,19749,19387,19487,0,19487
4/7/1993,19507,20055,19507,19829,0,19829
